file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111121_www.zdrowiutko.info_490a3e1ab669b249644690e80d69082a2e8c030f61a35f86f391f703	78.21	76.37	80.13	0.00	0.00	0.00	375	116	93	0	0	13
20111121_www.zdrowiutko.info_4af7429d6f7b3967f666b89eea7bef64cc89f5b13fb8a366a7b5fcf9	82.07	80.93	83.25	0.00	0.00	0.00	815	192	164	0	0	32
20111209_www.zdrowiutko.info_5022f347590833960c9b8492bd7cbe47ced16b5e43fbf0a495c1a05b	60.16	59.13	61.22	0.00	0.00	0.00	191	132	121	0	0	8
20120106_ciekawe.onet.pl_ef740fcf05217e94f758ffa23a6c948bbf7e87e08806511984269e97	1.11	1.94	0.78	0.00	0.00	0.00	15	759	1913	0	0	28
20120106_kopalniawiedzy.pl_1023c9de44b4a88f22a55a319d6ba60c2a113df5e16a0dcd010b4d9d	78.51	72.50	85.61	0.00	0.00	0.00	232	88	39	0	5	6
20120106_motoryzacja.wnp.pl_881044f7957fec3d197c866910329f871a5990c747c0cf9449ccd5f0	69.44	85.38	58.52	0.00	0.00	0.00	292	50	207	0	0	8
20111121_goodcontents.net_d3d973b9ef61722241c1895ccf3226ee946d67ce816ac725955be986	84.36	77.57	92.45	0.00	0.00	0.00	588	170	48	0	3	10
20120105_www.we-dwoje.pl_96e88944c28cde0f0eb1510e4cdc05e791b654764218ea3be75eb37e	3.34	2.64	4.53	0.00	0.00	0.00	13	479	274	0	3	10
20120102_goodcontents.net_d3d973b9ef61722241c1895ccf3226ee946d67ce816ac725955be986	90.48	89.05	91.96	0.00	0.00	0.00	675	83	59	0	3	10
20120106_www.ciazowy.pl_83b7eeec303b38a2be16a4513f6e3f636ce93803e6142e277ba754f1	93.07	91.79	94.38	0.00	0.00	0.00	906	81	54	0	17	19
20120106_polskalokalna.pl_86c2ead55c872cf0b66aeb8bffee343b89d3b711af4f7e47962f070a	84.33	80.44	88.62	0.00	0.00	0.00	366	89	47	0	7	12
20120104_tvp.info_dd3cfa5468145a9684b74a6ea50f26a82262a3925683d762ef6c80f1	84.04	79.07	89.69	0.00	0.00	0.00	374	99	43	0	0	14
