file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111209_www.regnum.ru_39dbf385c056f5fac5095193a66768a641ffa44532cc29c5dca7ec0e	85.36	91.07	80.31	0.00	0.00	0.00	204	20	50	0	0	5
20120106_rus.ruvr.ru_cabf961cc2bc8a3b1ec2bb8b3b6a8bb358c674a4d0e74beb37bfe536	89.18	85.53	93.15	0.00	0.00	0.00	408	69	30	0	0	8
20120106_rus.ruvr.ru_d60b58d8921206220b592de79852b10eb5c8a3a01cd90e91c5760107	82.96	78.06	88.52	0.00	0.00	0.00	185	52	24	0	0	4
20120117_www.pr.ua_c7667f1e20086a484b35ddc27b70d4dbc0fd1ec238dddce3ad8104ea	75.76	62.43	96.32	0.00	0.00	0.00	811	488	31	0	0	12
20120106_www.baltic-course.com_23d594bb1390d2a5680eb3bdd8abff0afda52ac950deec2a30de081b	88.89	91.71	86.24	0.00	0.00	0.00	188	17	30	0	0	6
20111209_mignews.com.ua_8136e68b329da9d717135f04cebc055074902a64563fc7ba12b5973a	86.86	91.02	83.06	0.00	0.00	0.00	152	15	31	0	0	5
20120117_www.medikforum.ru_5641402348c024f1ee710c27302194e49a514ed542fc7d44fcb9459a	92.41	95.56	89.46	0.00	0.00	0.00	280	13	33	0	0	13
20120106_www.fergananews.com_3107dd7419e68cfa31a4242d97450f271ed51e4d56be9e971047fe29	81.20	82.61	79.83	0.00	0.00	0.00	95	20	24	0	0	3
20120117_www.isra.com_64bebeefa3bee1910ff84ab10ad7bbf33a6710618005775b7dff86ad	71.17	95.24	56.82	0.00	0.00	0.00	100	5	76	0	0	8
20120106_polit.ru_6425ba354b23dad3aca264e5f0ae4c571faecafe5741e37da0064987	85.91	93.98	79.11	0.00	0.00	0.00	125	8	33	0	0	6
20120117_www.regnum.ru_59ff197a55c3661cb75f16317be8420473852acaf7daae63508dd08c	82.17	84.31	80.12	0.00	0.00	0.00	129	24	32	0	0	5
20111209_www.health-ua.org_5d82207438f000749355eaa8c87b2fefc218564a361b005d725a679f	81.68	100.00	69.03	0.00	0.00	0.00	312	0	140	0	0	13
20120106_www.ntv.ru_9cd271d26e479370e5f13dc6a17e8e1e5ad76baef843f2d041f83cef	62.12	77.36	51.90	0.00	0.00	0.00	82	24	76	0	0	5
20120117_ura.dn.ua_4737640aa688991a3c0162213748af869eef11a9662ec38fb0b6e057	94.70	96.95	92.56	0.00	0.00	0.00	286	9	23	0	0	8
20111209_www.pravda.ru_708959c113d06281226c407dfdb5849683673dab9e9e7e0b4f6aab3b	89.90	91.81	88.08	0.00	0.00	0.00	325	29	44	0	0	8
20120106_www.ria.ru_029cdb94cdadb2cda796721f98aa1c854725855fe56297ef7a719622	24.48	14.73	72.57	0.00	0.00	0.00	172	996	65	0	0	7
20111128_www.newsland.ru_deca5850da6e13d3afaba5a733ba630dfc85e0446c1024e58f74bdc9	36.34	23.92	75.63	0.00	0.00	0.00	149	474	48	0	0	6
20120117_top.rbc.ru_8fc49681dc7b3805b395f0c5114a2bb597635b97fbc3a74744c60c8e	96.07	97.55	94.64	0.00	0.00	0.00	318	8	18	0	0	6
20120106_www.rzn.info_dfa9de2dad8922187b79eca288b190f143d3a1fed26e0db8afd3db94	90.57	96.57	85.28	0.00	0.00	0.00	197	7	34	0	0	5
20111128_top.rbc.ru_780223131eb3c6a04c95f782525de8c94814bfcd61e1a34d7d10cb31	90.44	91.53	89.37	0.00	0.00	0.00	227	21	27	0	0	5
20111128_www.medicusamicus.com_9e7f4aabccca4d02b620513399601bbb5572b04262ec078f810fd1df	95.33	95.53	95.13	0.00	0.00	0.00	449	21	23	0	0	5
20111128_www.radiomayak.ru_8ad67e417e7dda07308001996b87066591849749c42006aa649e710f	82.00	96.47	71.30	0.00	0.00	0.00	82	3	33	0	0	5
20120117_life.comments.ua_0c05c8ad98404601c2e4e4ec899c77060381efef6e2b18d9583d4bce	90.38	92.16	88.68	0.00	0.00	0.00	141	12	18	0	0	6
