file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_www.straitstimes.com_bd59413015818e41702e70acee39591dd6c12b52dd4c4e1df12fd833	73.98	65.56	84.89	0.00	0.00	0.00	118	62	21	0	0	6
20120112_www.inpharm.com_6e18f109719fb4aefa4da84792800594e38ea3227bb27066de7fe10f	83.64	79.80	87.87	0.00	0.00	0.00	391	99	54	0	0	19
20120117_www.google.com_54167310f35c90568e351f22718af2dc78f4b552976150e79d78e1f4	93.81	94.01	93.60	0.00	0.00	0.00	424	27	29	0	0	11
20120117_www.inpharm.com_13cb4a94a2af912370425c72652866dde00b4a67607b08a8969f0da7	84.54	79.37	90.44	0.00	0.00	0.00	350	91	37	0	0	15
20111215_www.webmd.com_72fa7465e3530407517fefa9a2ad2857103e31185e0007520828d1ab	93.19	94.57	91.85	0.00	0.00	0.00	575	33	51	0	0	21
20120117_www.heraldscotland.com_998648fa54f1a5e658f33d51eaa231745078400669f2affaa69b117e	21.16	90.91	11.98	0.00	0.00	0.00	40	4	294	0	0	13
20120112_www.independent.co.uk_8a8296e812a999e1bfa78ac3986f76676160111381e627c8e020f33f	93.10	91.27	95.01	0.00	0.00	0.00	742	71	39	0	0	16
20120112_calgary.ctv.ca_011a082345b3ea8b74fb5e7a126df7c3c577899170d821748d85b2f3	90.83	89.31	92.40	0.00	0.00	0.00	401	48	33	0	0	13
20120117_www.bayofplentytimes.co.nz_1b02a85be013542b49f5462100cd39f556fc6d289c7992aa4516db81	67.80	54.66	89.24	0.00	0.00	0.00	340	282	41	0	0	17
20120112_www.walesonline.co.uk_c74de3f2c3597ac5a357a970261183f1c40796d56c78aab8804648cf	93.45	96.08	90.95	0.00	0.00	0.00	613	25	61	0	0	22
20120117_www.timescolonist.com_d30fb2248f49e66acdcf2f56609771cc53758577da2ce8122c2b594e	91.86	92.41	91.31	0.00	0.00	0.00	536	44	51	0	0	22
20120117_www.publicservice.co.uk_683dca4bb6eee80acfac2190184fa833cc3537974475a827280ad603	96.16	98.28	94.13	0.00	0.00	0.00	401	7	25	0	0	9
20120112_www.newsnet5.com_a339ef70684390395b35975a87f0da722f6ed87b9000cf614fe53f61	79.89	74.48	86.14	0.00	0.00	0.00	143	49	23	0	0	8
20120112_www.telegraph.co.uk_9adb8d607dc4fbf1b30f508947f1c9187bf004627c748562e32f5a05	66.23	98.82	49.80	0.00	0.00	0.00	252	3	254	0	0	20
20120117_www.foxnews.com_444ed31fe47dfd22b178e57c15acfb2165abd521080b21aa8513d890	91.83	93.68	90.06	0.00	0.00	0.00	163	11	18	0	0	6
